SPOCK3	chr4	166733383	167234796	ENST00000357545.9	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3
SPON1	chr11	13962722	14268133	ENST00000576479.4	spondin 1
SPON1-AS1	chr11	14262845	14273691		SPON1 antisense RNA 1
SPON2	chr4	1166931	1208962	ENST00000290902.10	spondin 2
SPOP	chr17	49598883	49678163	ENST00000504102.6	speckle type BTB/POZ protein
SPOPL	chr2	138501769	138574458	ENST00000280098.9	speckle type BTB/POZ protein like
SPOPL-DT	chr2	138071820	138501711		SPOPL divergent transcript
SPOUT1	chr9	128819650	128829794	ENST00000361256.10	SPOUT domain containing methyltransferase 1
SPP1	chr4	87975666	87983532	ENST00000395080.8	secreted phosphoprotein 1
SPP2	chr2	234050678	234077134	ENST00000168148.8	secreted phosphoprotein 2
SPPL2A	chr15	50702265	50765948	ENST00000261854.10	signal peptide peptidase like 2A
SPPL2B	chr19	2328614	2355095	ENST00000613503.5	signal peptide peptidase like 2B
SPPL2C	chr17	45844880	45847067	ENST00000329196.7	signal peptide peptidase like 2C
SPPL2C	chr17_GL000258v2_alt	941108	943346	ENST00000329196.7	signal peptide peptidase like 2C
SPPL2C	chr17_KI270908v1_alt	546955	549193	ENST00000329196.7	signal peptide peptidase like 2C
SPPL3	chr12	120762509	120904358	ENST00000353487.7	signal peptide peptidase like 3
SPR	chr2	72887381	72892158	ENST00000234454.6	sepiapterin reductase
SPRED1	chr15	38252835	38357249	ENST00000299084.9	sprouty related EVH1 domain containing 1
SPRED2	chr2	65310850	65432637	ENST00000356388.9	sprouty related EVH1 domain containing 2
SPRED3	chr19	38388420	38399587	ENST00000691638.1	sprouty related EVH1 domain containing 3
SPRING1	chr12	116710170	116738070	ENST00000261318.5	SREBF pathway regulator in golgi 1
SPRN	chr10	133420665	133424625	ENST00000685335.1	shadow of prion protein
SPRR1A	chr1	152984080	152985814	ENST00000368762.2	small proline rich protein 1A
SPRR1B	chr1	153031202	153032900	ENST00000307098.5	small proline rich protein 1B
SPRR2A	chr1	153056119	153057512	ENST00000392653.3	small proline rich protein 2A
SPRR2B	chr1	153070225	153071611	ENST00000368755.3	small proline rich protein 2B
SPRR2D	chr1	153039731	153041931	ENST00000360379.4	small proline rich protein 2D
SPRR2E	chr1	153093134	153106184	ENST00000368750.8	small proline rich protein 2E
SPRR2F	chr1	153112120	153113516	ENST00000468739.2	small proline rich protein 2F
SPRR2G	chr1	153149581	153150890	ENST00000368748.5	small proline rich protein 2G
SPRR3	chr1	153001746	153003856	ENST00000295367.5	small proline rich protein 3
SPRR4	chr1	152970647	152972574	ENST00000328051.3	small proline rich protein 4
SPRR5	chr1	152947205	152949255	ENST00000636302.2	small proline rich protein 5
SPRTN	chr1	231337103	231355023	ENST00000295050.12	SprT-like N-terminal domain
SPRY1	chr4	123396794	123403760	ENST00000651917.1	sprouty RTK signaling antagonist 1
SPRY2	chr13	80335975	80341126	ENST00000377104.4	sprouty RTK signaling antagonist 2
SPRY3	chrX	155612571	155782459	ENST00000695325.1	sprouty RTK signaling antagonist 3
SPRY4	chr5	142310426	142326455	ENST00000434127.3	sprouty RTK signaling antagonist 4
SPRY4-AS1	chr5	142325176	142761042		SPRY4 antisense RNA 1
SPRY4-IT1	chr5	142317619	142318322		SPRY4 intronic transcript 1
SPRYD3	chr12	53064315	53079404	ENST00000301463.9	SPRY domain containing 3
SPRYD4	chr12	56468577	56479708	ENST00000338146.7	SPRY domain containing 4
SPRYD7	chr13	49912701	49936490	ENST00000361840.8	SPRY domain containing 7
SPSB1	chr1	9292893	9369532	ENST00000328089.11	splA/ryanodine receptor domain and SOCS box containing 1
SPSB2	chr12	6870934	6889358	ENST00000524270.6	splA/ryanodine receptor domain and SOCS box containing 2
SPSB3	chr16	1776711	1793700	ENST00000566339.6	splA/ryanodine receptor domain and SOCS box containing 3
SPSB4	chr3	141051346	141148611	ENST00000310546.3	splA/ryanodine receptor domain and SOCS box containing 4
SPTA1	chr1	158610703	158686715	ENST00000643759.2	spectrin alpha, erythrocytic 1
SPTAN1	chr9	128552557	128633662	ENST00000372739.7	spectrin alpha, non-erythrocytic 1
SPTB	chr14	64746282	64879907	ENST00000644917.1	spectrin beta, erythrocytic
SPTBN1	chr2	54456326	54671446	ENST00000356805.9	spectrin beta, non-erythrocytic 1
SPTBN1-AS1	chr2	54516047	54540697		SPTBN1 antisense RNA 1
SPTBN1-AS2	chr2	54661010	54680045		SPTBN1 antisense RNA 2
SPTBN2	chr11	66682495	66744670	ENST00000533211.6	spectrin beta, non-erythrocytic 2
SPTBN4	chr19	40466240	40576464	ENST00000598249.6	spectrin beta, non-erythrocytic 4
SPTBN5	chr15	41848145	41894053	ENST00000320955.8	spectrin beta, non-erythrocytic 5
SPTLC1	chr9	92000086	92115413	ENST00000262554.7	serine palmitoyltransferase long chain base subunit 1
SPTLC2	chr14	77505996	77616637	ENST00000216484.7	serine palmitoyltransferase long chain base subunit 2
SPTLC3	chr20	13008971	13169103	ENST00000399002.7	serine palmitoyltransferase long chain base subunit 3
SPTSSA	chr14	34432787	34462240	ENST00000298130.5	serine palmitoyltransferase small subunit A
SPTSSB	chr3	161344797	161372880	ENST00000620149.2	serine palmitoyltransferase small subunit B
SPTY2D1	chr11	18606402	18634791	ENST00000336349.6	SPT2 chromatin protein domain containing 1
SPX	chr12	21526295	21541249	ENST00000256969.7	spexin hormone
SPZ1	chr5	80319624	80321842	ENST00000296739.6	spermatogenic leucine zipper 1
SQLE	chr8	124998496	125022283	ENST00000265896.10	squalene epoxidase
SQLE-DT	chr8	124996981	124998286		SQLE divergent transcript
SQOR	chr15	45631147	45691281	ENST00000260324.12	sulfide quinone oxidoreductase
SQSTM1	chr5	179806397	179838078	ENST00000389805.9	sequestosome 1
SQSTM1	chr5_KV575244v1_fix	586464	603638	ENST00000389805.9	sequestosome 1
SRA1	chr5	140537339	140557677	ENST00000336283.9	steroid receptor RNA activator 1
SRARP	chr1	16004235	16008807	ENST00000329454.2	steroid receptor associated and regulated protein
SRBD1	chr2	45388679	45612165	ENST00000263736.5	S1 RNA binding domain 1
SRC	chr20	37344684	37406050	ENST00000373578.7	SRC proto-oncogene, non-receptor tyrosine kinase
SRC	chr20_MU273389v1_fix	254186	315552	ENST00000373578.7	SRC proto-oncogene, non-receptor tyrosine kinase
SRCAP	chr16	30698208	30741409	ENST00000262518.9	Snf2 related CREBBP activator protein
SRCIN1	chr17	38530030	38605952	ENST00000617146.5	SRC kinase signaling inhibitor 1
SRCIN1	chr17_KI270857v1_alt	2565316	2641249	ENST00000617146.5	SRC kinase signaling inhibitor 1
SRD5A1	chr5	6633289	6676539	ENST00000274192.7	steroid 5 alpha-reductase 1
SRD5A2	chr2	31522479	31580938	ENST00000622030.2	steroid 5 alpha-reductase 2
SRD5A3	chr4	55346212	55373100	ENST00000264228.9	steroid 5 alpha-reductase 3
SRD5A3-AS1	chr4	55363970	55396096		SRD5A3 antisense RNA 1
SREBF1	chr17	17810398	17837002	ENST00000261646.11	sterol regulatory element binding transcription factor 1
SREBF2	chr22	41833104	41907306	ENST00000361204.9	sterol regulatory element binding transcription factor 2
SREBF2-AS1	chr22	41831214	41834665		SREBF2 antisense RNA 1
SREK1	chr5	66139970	66183615	ENST00000334121.11	splicing regulatory glutamic acid and lysine rich protein 1
SREK1IP1	chr5	64718147	64768691	ENST00000513458.9	SREK1 interacting protein 1
SRF	chr6	43171268	43181506	ENST00000265354.6	serum response factor
SRFBP1	chr5	121961974	122075570	ENST00000339397.5	serum response factor binding protein 1
SRGAP1	chr12	63843760	64162217	ENST00000355086.8	SLIT-ROBO Rho GTPase activating protein 1
SRGAP2	chr1	206203345	206464436	ENST00000573034.8	SLIT-ROBO Rho GTPase activating protein 2
SRGAP2-AS1	chr1	121360155	121398806		SRGAP2 antisense RNA 1
SRGAP2B	chr1	144887264	145095528	ENST00000641863.3	SLIT-ROBO Rho GTPase activating protein 2B
SRGAP2C	chr1	121184810	121392874	ENST00000367123.8	SLIT-ROBO Rho GTPase activating protein 2C
SRGAP3	chr3	8980590	9363053	ENST00000383836.8	SLIT-ROBO Rho GTPase activating protein 3
SRGAP3-AS1	chr3	9014059	9015983		SRGAP3 antisense RNA 1
SRGAP3-AS2	chr3	9192462	9194456		SRGAP3 antisense RNA 2
SRGAP3-AS3	chr3	9216894	9219508		SRGAP3 antisense RNA 3
SRGAP3-AS4	chr3	9249707	9257508		SRGAP3 antisense RNA 4
SRGN	chr10	69088102	69104811	ENST00000242465.4	serglycin
SRI	chr7	88205114	88226993	ENST00000265729.7	sorcin
SRI-AS1	chr7	88214830	88304367		SRI antisense RNA 1
SRL	chr16	4189373	4242080	ENST00000399609.7	sarcalumenin
SRM	chr1	11054583	11060020	ENST00000376957.7	spermidine synthase
SRMS	chr20	63538488	63547749	ENST00000217188.2	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
SRP14	chr15	40035689	40039181	ENST00000267884.11	signal recognition particle 14
SRP14-DT	chr15	40039241	40087903		SRP14 divergent transcript
SRP19	chr5	112861187	112898371	ENST00000505459.6	signal recognition particle 19
SRP54	chr14	34981956	35029686	ENST00000216774.11	signal recognition particle 54
SRP54-AS1	chr14	34954858	34982526		SRP54 antisense RNA 1
SRP68	chr17	76038774	76072517	ENST00000307877.7	signal recognition particle 68
SRP72	chr4	56467616	56503681	ENST00000642900.1	signal recognition particle 72
SRP9	chr1	225777812	225790468	ENST00000304786.12	signal recognition particle 9
SRPK1	chr6	35832965	35921342	ENST00000373825.7	SRSF protein kinase 1
SRPK2	chr7	105110703	105399308	ENST00000393651.8	SRSF protein kinase 2
SRPK3	chrX	153776411	153785732	ENST00000370101.8	SRSF protein kinase 3
SRPRA	chr11	126262937	126269144	ENST00000332118.11	SRP receptor subunit alpha
SRPRB	chr3	133784022	133825772	ENST00000678299.1	SRP receptor subunit beta
SRPX	chrX	38149335	38220924	ENST00000378533.4	sushi repeat containing protein X-linked
SRPX2	chrX	100644194	100675788	ENST00000373004.5	sushi repeat containing protein X-linked 2
SRR	chr17	2303382	2325260	ENST00000344595.10	serine racemase
SRRD	chr22	26483876	26494658	ENST00000215917.11	SRR1 domain containing
SRRM1	chr1	24631715	24673281	ENST00000323848.14	serine and arginine repetitive matrix 1
SRRM2	chr16	2752625	2772538	ENST00000301740.13	serine/arginine repetitive matrix 2
SRRM2-AS1	chr16	2737069	2752620		SRRM2 antisense RNA 1
SRRM3	chr7	76201895	76287288	ENST00000611745.2	serine/arginine repetitive matrix 3
SRRM4	chr12	118981540	119163051	ENST00000267260.5	serine/arginine repetitive matrix 4
SRRM5	chr19	43596616	43614498	ENST00000417606.3	serine/arginine repetitive matrix 5
SRRT	chr7	100875102	100888664	ENST00000611405.5	serrate, RNA effector molecule
SRSF1	chr17	58000918	58007346	ENST00000258962.5	serine and arginine rich splicing factor 1
SRSF10	chr1	23964346	23980927	ENST00000492112.3	serine and arginine rich splicing factor 10
SRSF11	chr1	70205681	70253052	ENST00000370949.2	serine and arginine rich splicing factor 11
SRSF12	chr6	89093948	89118071	ENST00000452027.3	serine and arginine rich splicing factor 12
SRSF2	chr17	76734114	76737333	ENST00000359995.10	serine and arginine rich splicing factor 2
SRSF3	chr6	36594352	36605911	ENST00000373715.11	serine and arginine rich splicing factor 3
SRSF4	chr1	29147742	29181900	ENST00000373795.7	serine and arginine rich splicing factor 4
SRSF5	chr14	69726899	69772005	ENST00000557154.6	serine and arginine rich splicing factor 5
SRSF6	chr20	43457892	43466046	ENST00000244020.5	serine and arginine rich splicing factor 6
SRSF7	chr2	38743598	38751494	ENST00000313117.11	serine and arginine rich splicing factor 7
SRSF8	chr11	95066918	95071225	ENST00000587424.3	serine and arginine rich splicing factor 8
SRSF9	chr12	120461671	120495946	ENST00000229390.8	serine and arginine rich splicing factor 9
SRXN1	chr20	646614	653200	ENST00000381962.4	sulfiredoxin 1
SRY	chrY	2786854	2787682	ENST00000383070.2	sex determining region Y
SS18	chr18	26016252	26091217	ENST00000415083.7	SS18 subunit of BAF chromatin remodeling complex
SS18L1	chr20	62143768	62182514	ENST00000331758.8	SS18L1 subunit of BAF chromatin remodeling complex
SS18L2	chr3	42581839	42596934	ENST00000011691.6	SS18 like 2
SSB	chr2	169791932	169812064	ENST00000260956.9	small RNA binding exonuclease protection factor La
SSBP1	chr7	141738333	141787922	ENST00000265304.11	single stranded DNA binding protein 1
SSBP1	chr7_GL383534v2_alt	110920	119126	ENST00000265304.11	single stranded DNA binding protein 1
SSBP2	chr5	81412803	81751797	ENST00000615665.5	single stranded DNA binding protein 2
SSBP3	chr1	54225431	54413479	ENST00000610401.6	single stranded DNA binding protein 3
SSBP3-AS1	chr1	54236439	54239063		SSBP3 antisense RNA 1
SSBP4	chr19	18418863	18434562	ENST00000270061.12	single stranded DNA binding protein 4
SSC4D	chr7	76389333	76409697	ENST00000275560.4	scavenger receptor cysteine rich family member with 4 domains
SSC5D	chr19	55488403	55519099	ENST00000389623.11	scavenger receptor cysteine rich family member with 5 domains
SSH1	chr12	108778190	108857590	ENST00000326495.10	slingshot protein phosphatase 1
SSH2	chr17	29625937	29930276	ENST00000540801.6	slingshot protein phosphatase 2
SSH3	chr11	67303477	67312607	ENST00000308127.9	slingshot protein phosphatase 3
SSMEM1	chr7	130206343	130216844	ENST00000297819.4	serine rich single-pass membrane protein 1
SSNA1	chr9	137188659	137190370	ENST00000322310.10	SS nuclear autoantigen 1
SSPN	chr12	26121990	26299290	ENST00000242729.7	sarcospan
SSPN-AS1	chr12	26211163	26335856		SSPN antisense RNA 1
SSR1	chr6	7268305	7347446	ENST00000244763.9	signal sequence receptor subunit 1
SSR2	chr1	156009047	156020951	ENST00000295702.9	signal sequence receptor subunit 2
SSR3	chr3	156539552	156555149	ENST00000265044.7	signal sequence receptor subunit 3
SSR4	chrX	153793515	153798499	ENST00000370086.8	signal sequence receptor subunit 4
SSRP1	chr11	57325985	57335892	ENST00000278412.7	structure specific recognition protein 1
SST	chr3	187668911	187670394	ENST00000287641.4	somatostatin
SSTR1	chr14	38207903	38213067	ENST00000267377.3	somatostatin receptor 1
SSTR2	chr17	73165009	73176633	ENST00000357585.4	somatostatin receptor 2
SSTR3	chr22	37204236	37212477	ENST00000610913.2	somatostatin receptor 3
SSTR4	chr20	23035311	23039237	ENST00000255008.5	somatostatin receptor 4
SSTR5	chr16	1063866	1081454	ENST00000689027.1	somatostatin receptor 5
SSTR5-AS1	chr16	1064080	1078731		SSTR5 antisense RNA 1
SSU72	chr1	1541672	1574863	ENST00000291386.4	SSU72 homolog, RNA polymerase II CTD phosphatase
SSU72-AS1	chr1	1574101	1577075		SSU72 antisense RNA 1
SSU72L1	chr11	4338244	4339345	ENST00000524542.3	SSU72 like 1
SSU72L2	chr11	4241640	4242706	ENST00000640805.2	SSU72 like 2
SSU72L3	chr11	4329789	4330864	ENST00000640302.2	SSU72 like 3
SSU72L4	chr11	4287083	4288185	ENST00000638166.2	SSU72 like 4
SSU72L5	chr11	4233216	4234287	ENST00000639584.2	SSU72 like 5
SSU72L6	chr7	124476316	124477664	ENST00000473520.2	SSU72 like 6
SSUH2	chr3	8619385	8745040	ENST00000544814.7	ssu-2 homolog
SSX1	chrX	48255391	48267444	ENST00000376919.4	SSX family member 1
SSX2	chrX	52696895	52707178	ENST00000337502.6	SSX family member 2
SSX2B	chrX	52751131	52790305	ENST00000596480.6	SSX family member 2B
SSX2IP	chr1	84643705	84690803	ENST00000342203.8	SSX family member 2 interacting protein
SSX3	chrX	48346426	48356707	ENST00000298396.7	SSX family member 3
SSX4	chrX	48383515	48393347	ENST00000595689.3	SSX family member 4
SSX4B	chrX	48402081	48411960	ENST00000595235.6	SSX family member 4B
SSX5	chrX	48186219	48196795	ENST00000347757.6	SSX family member 5
SSX7	chrX	52644060	52654900	ENST00000298181.6	SSX family member 7
ST13	chr22	40824534	40856639	ENST00000216218.8	ST13 Hsp70 interacting protein
ST14	chr11	130159781	130210362	ENST00000278742.6	ST14 transmembrane serine protease matriptase
ST18	chr8	52110837	52460959	ENST00000689386.1	ST18 C2H2C-type zinc finger transcription factor
ST20	chr15	79898839	79923702		suppressor of tumorigenicity 20
ST20-AS1	chr15	79922770	79927304		ST20 antisense RNA 1
ST3GAL1	chr8	133454847	133571926	ENST00000522652.6	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
ST3GAL1-DT	chr8	133572133	133573869		ST3GAL1 divergent transcript
ST3GAL2	chr16	70375976	70439237	ENST00000342907.3	ST3 beta-galactoside alpha-2,3-sialyltransferase 2
ST3GAL3	chr1	43705823	43931165	ENST00000347631.8	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
ST3GAL3-AS1	chr1	43708982	43727343		ST3GAL3 antisense RNA 1
ST3GAL4	chr11	126355639	126440344	ENST00000444328.7	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
ST3GAL5	chr2	85837119	85905199	ENST00000638572.2	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
ST3GAL5-AS1	chr2	85889150	85904727		ST3GAL5 antisense RNA 1
ST3GAL6	chr3	98732235	98821201	ENST00000483910.6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
ST3GAL6-AS1	chr3	98706235	98733597		ST3GAL6 antisense RNA 1
ST6GAL1	chr3	186930324	187078553	ENST00000169298.8	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
ST6GAL2	chr2	106801599	106887108	ENST00000409382.8	ST6 beta-galactoside alpha-2,6-sialyltransferase 2
ST6GAL2-IT1	chr2	106822922	106825031		ST6GAL2 intronic transcript 1
ST6GALNAC1	chr17	76624760	76643786	ENST00000156626.12	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1
ST6GALNAC2	chr17	76565376	76586956	ENST00000225276.10	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
ST6GALNAC3	chr1	76074745	76634603	ENST00000328299.4	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
ST6GALNAC4	chr9	127907885	127917041	ENST00000335791.10	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4
ST6GALNAC5	chr1	76867479	77067546	ENST00000477717.6	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
ST6GALNAC6	chr9	127885320	127905408	ENST00000373146.6	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6
ST7	chr7	116953237	117230176	ENST00000323984.8	suppression of tumorigenicity 7
ST7-AS1	chr7	116952445	116954334		ST7 antisense RNA 1
ST7-AS2	chr7	117072071	117146480		ST7 antisense RNA 2
ST7-OT3	chr7	117182680	117209937		ST7 overlapping transcript 3
ST7-OT4	chr7	116953898	117098806		ST7 overlapping transcript 4
ST7L	chr1	112523513	112620825	ENST00000358039.9	suppression of tumorigenicity 7 like
ST8SIA1	chr12	22063772	22437041	ENST00000396037.9	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
ST8SIA2	chr15	92393880	92468728	ENST00000268164.8	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2
ST8SIA3	chr18	57352556	57371731	ENST00000324000.4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3
ST8SIA4	chr5	100806932	100903282	ENST00000231461.10	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
ST8SIA5	chr18	46667820	46759257	ENST00000315087.12	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5
ST8SIA5-DT	chr18	46756486	46802449		ST8SIA5 divergent transcript
ST8SIA6	chr10	17315420	17454595	ENST00000377602.5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6
ST8SIA6-AS1	chr10	17386906	17445758		ST8SIA6 antisense RNA 1
STAB1	chr3	52495337	52524495	ENST00000321725.10	stabilin 1
STAB2	chr12	103587272	103766719	ENST00000388887.7	stabilin 2
STAC	chr3	36380502	36548007	ENST00000273183.8	SH3 and cysteine rich domain
STAC2	chr17	39210540	39225945	ENST00000333461.6	SH3 and cysteine rich domain 2
STAC3	chr12	57243452	57251188	ENST00000332782.7	SH3 and cysteine rich domain 3
STAG1	chr3	136336235	136752403	ENST00000383202.7	STAG1 cohesin complex component
STAG1-DT	chr3	136751533	136806308		STAG1 divergent transcript
STAG2	chrX	123960211	124422664	ENST00000371145.8	STAG2 cohesin complex component
STAG2-AS1	chrX	123923110	123961639		STAG2 antisense RNA 1
STAG3	chr7	100177562	100214387	ENST00000615138.5	STAG3 cohesin complex component
STAM	chr10	17644150	17716824	ENST00000377524.8	signal transducing adaptor molecule
STAM-DT	chr10	17641283	17643878		STAM divergent transcript
STAM2	chr2	152116800	152175763	ENST00000263904.5	signal transducing adaptor molecule 2
STAMBP	chr2	73828915	73873659	ENST00000394070.7	STAM binding protein
STAMBPL1	chr10	88879733	88975153	ENST00000371926.8	STAM binding protein like 1
STAP1	chr4	67558726	67607337	ENST00000265404.7	signal transducing adaptor family member 1
STAP2	chr19	4324042	4342786	ENST00000594605.6	signal transducing adaptor family member 2
STAR	chr8	38142699	38150992	ENST00000276449.9	steroidogenic acute regulatory protein
STARD10	chr11	72754728	72794047	ENST00000334805.11	StAR related lipid transfer domain containing 10
STARD13	chr13	33103136	33350630	ENST00000336934.10	StAR related lipid transfer domain containing 13
STARD13-AS	chr13	33180400	33281584		STARD13 antisense RNA
STARD13-IT1	chr13	33158586	33164409		STARD13 intronic transcript 1
STARD3	chr17	39637089	39664201	ENST00000336308.10	StAR related lipid transfer domain containing 3
STARD3NL	chr7	38178244	38230670	ENST00000009041.12	STARD3 N-terminal like
STARD4	chr5	111496032	111512590	ENST00000296632.8	StAR related lipid transfer domain containing 4
STARD4-AS1	chr5	111510395	111739726		STARD4 antisense RNA 1
STARD5	chr15	81309052	81324183	ENST00000302824.7	StAR related lipid transfer domain containing 5
STARD6	chr18	54324357	54357964	ENST00000307844.4	StAR related lipid transfer domain containing 6
STARD7	chr2	96184858	96208827	ENST00000337288.10	StAR related lipid transfer domain containing 7
STARD7-AS1	chr2	96208388	96243353		STARD7 antisense RNA 1
STARD8	chrX	68647665	68725842	ENST00000374599.8	StAR related lipid transfer domain containing 8
STARD9	chr15	42575605	42720998	ENST00000290607.12	StAR related lipid transfer domain containing 9
STAT1	chr2	190908459	191020960	ENST00000361099.8	signal transducer and activator of transcription 1
STAT2	chr12	56341596	56360203	ENST00000314128.9	signal transducer and activator of transcription 2
STAT3	chr17	42313323	42388568	ENST00000264657.10	signal transducer and activator of transcription 3
STAT4	chr2	191029575	191178435	ENST00000392320.7	signal transducer and activator of transcription 4
STAT4-AS1	chr2	191021525	191032314		STAT4 antisense RNA 1
STAT5A	chr17	42287546	42311943	ENST00000590949.6	signal transducer and activator of transcription 5A
STAT5B	chr17	42199175	42288633	ENST00000293328.8	signal transducer and activator of transcription 5B
STAT6	chr12	57095407	57132139	ENST00000300134.8	signal transducer and activator of transcription 6
STATH	chr4	69995965	70002570	ENST00000246895.9	statherin
STATH	chr4_KQ090015v1_alt	36101	42706	ENST00000246895.9	statherin
STAU1	chr20	49113338	49188367	ENST00000371856.7	staufen double-stranded RNA binding protein 1
STAU2	chr8	73420368	73747708	ENST00000524300.6	staufen double-stranded RNA binding protein 2
STAU2-AS1	chr8	73420003	73441526		STAU2 antisense RNA 1
STBD1	chr4	76306732	76311130	ENST00000237642.7	starch binding domain 1
STC1	chr8	23841928	23854806	ENST00000290271.7	stanniocalcin 1
STC2	chr5	173314722	173328447	ENST00000265087.9	stanniocalcin 2
STEAP1	chr7	90154455	90164829	ENST00000297205.7	STEAP family member 1
STEAP1B	chr7	22419443	22727613	ENST00000678116.1	STEAP family member 1B
STEAP1B-AS1	chr7	22561609	22602536		STEAP1B antisense RNA 1
STEAP2	chr7	90167589	90238137	ENST00000394621.7	STEAP2 metalloreductase
STEAP2-AS1	chr7	89882352	90211665		STEAP2 antisense RNA 1
STEAP3	chr2	119223830	119265652	ENST00000393110.7	STEAP3 metalloreductase
STEAP3-AS1	chr2	119244421	119270714		STEAP3 antisense RNA 1
STEAP4	chr7	88270891	88306894	ENST00000380079.9	STEAP4 metalloreductase
STEEP1	chrX	119538148	119565409	ENST00000644802.2	STING1 ER exit protein 1
STH	chr17	45999249	45999694	ENST00000537309.1	saitohin
STH	chr17_GL000258v2_alt	788695	789140	ENST00000537309.1	saitohin
STIL	chr1	47250138	47314892	ENST00000371877.8	STIL centriolar assembly protein
STIM1	chr11	3854526	4093210	ENST00000526596.2	stromal interaction molecule 1
STIM1-AS1	chr11	3854317	3855606		STIM1 antisense RNA 1
STIM2	chr4	26857600	27025381	ENST00000467087.7	stromal interaction molecule 2
STIM2-AS1	chr4	26859623	26860692		STIM2 antisense RNA 1
STIMATE	chr3	52836218	52897548	ENST00000355083.11	STIM activating enhancer
STING1	chr5	139475532	139482935	ENST00000330794.9	stimulator of interferon response cGAMP interactor 1
STING1	chr5_ML143350v1_fix	65327	72730	ENST00000330794.9	stimulator of interferon response cGAMP interactor 1
STIP1	chr11	64185271	64204543	ENST00000305218.9	stress induced phosphoprotein 1
STK10	chr5	172042078	172188224	ENST00000176763.10	serine/threonine kinase 10
STK11	chr19	1177557	1228431	ENST00000326873.12	serine/threonine kinase 11
STK11IP	chr2	219597856	219616451	ENST00000456909.6	serine/threonine kinase 11 interacting protein
STK16	chr2	219245454	219250337	ENST00000396738.7	serine/threonine kinase 16
STK17A	chr7	43582757	43650713	ENST00000319357.6	serine/threonine kinase 17a
STK17B	chr2	196133582	196176503	ENST00000263955.9	serine/threonine kinase 17b
STK24	chr13	98445184	98577940	ENST00000539966.6	serine/threonine kinase 24
STK24-AS1	chr13	98577243	98578842		STK24 antisense RNA 1
STK25	chr2	241492669	241509730	ENST00000316586.9	serine/threonine kinase 25
STK26	chrX	132023301	132075943	ENST00000394334.7	serine/threonine kinase 26
STK3	chr8	98371227	98942827	ENST00000419617.7	serine/threonine kinase 3
STK31	chr7	23710202	23832513	ENST00000355870.8	serine/threonine kinase 31
STK32A	chr5	147234962	147387855	ENST00000397936.8	serine/threonine kinase 32A
STK32A-AS1	chr5	147177034	147234888		STK32A antisense RNA 1
STK32B	chr4	5051479	5500994	ENST00000282908.10	serine/threonine kinase 32B
STK32C	chr10	132207491	132331847	ENST00000298630.8	serine/threonine kinase 32C
STK33	chr11	8391867	8594289	ENST00000687296.1	serine/threonine kinase 33
STK35	chr20	2101826	2177038	ENST00000381482.8	serine/threonine kinase 35
STK36	chr2	218672068	218702716	ENST00000295709.8	serine/threonine kinase 36
STK38	chr6	36493881	36547479	ENST00000229812.8	serine/threonine kinase 38
STK38L	chr12	27243967	27325959	ENST00000389032.8	serine/threonine kinase 38 like
STK39	chr2	167954019	168247595	ENST00000355999.5	serine/threonine kinase 39
STK4	chr20	44966493	45084214	ENST00000372806.8	serine/threonine kinase 4
STK4-DT	chr20	44963793	44966959		STK4 divergent transcript
STK40	chr1	36339623	36385924	ENST00000373132.4	serine/threonine kinase 40
STKLD1	chr9	133376365	133406096	ENST00000371957.4	serine/threonine kinase like domain containing 1
STKLD1	chr9_KN196479v1_fix	202459	232190	ENST00000371957.4	serine/threonine kinase like domain containing 1
STMN1	chr1	25884180	25906991	ENST00000455785.7	stathmin 1
STMN2	chr8	79611116	79666158	ENST00000220876.12	stathmin 2
STMN3	chr20	63639704	63657682	ENST00000370053.3	stathmin 3
STMN4	chr8	27235307	27258420	ENST00000350889.9	stathmin 4
STMND1	chr6	17102049	17131378	ENST00000536551.6	stathmin domain containing 1
STMP1	chr7	135662495	135693418	ENST00000507606.3	short transmembrane mitochondrial protein 1
STN1	chr10	103856805	103918332	ENST00000224950.8	STN1 subunit of CST complex
STOM	chr9	121338986	121370304	ENST00000286713.7	stomatin
